video_id,file_name,source_path,duration_seconds,resolution,aspect_ratio,analysis_status,video_type_primary,video_type_secondary,structure_formula,opening_type,opening_0_3s_function,opening_reason,middle_delivery_type,middle_delivery_evidence,ending_closure_type,ending_next_action,source_integrity_score,visual_speech_continuity_score,emotion_continuity_score,editing_flow_score,jump_cut_risk,why_complete_or_incomplete,how_to_make_complete,how_middle_avoids_jump,usable_as_reference,manual_review_items,evidence_timecodes,evidence_frame_summaries,notes
fv_0561,生理上的喜欢才是真爱.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/生理上的喜欢才是真爱.mp4,18.622,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0562,生理上的喜爱才是真爱嘛.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/生理上的喜爱才是真爱嘛.mp4,16.486,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0563,生理性喜欢才是真爱吗.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/生理性喜欢才是真爱吗.mp4,41.749,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0564,甩掉错的才能遇见对的.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/甩掉错的才能遇见对的/甩掉错的才能遇见对的.mp4,13.467,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0565,男人和女人在性差异在哪里.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/男人和女人在性差异在哪里.mp4,31.277,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0566,男人最大的瘾是什么呢？.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/男人最大的瘾是什么呢？.mp4,9.404,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0567,男人爱不爱你一定看这个两点.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/男人爱不爱你一定看这个两点.mp4,26.145,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0568,男人爱不爱你看这两点.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/男人爱不爱你看这两点.mp4,28.839,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0569,男人爱你的几种表现，.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/男人爱你的几种表现，.mp4,28.189,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0570,男人的三个底线，聪明女人千万不要碰.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/男人的三个底线，聪明女人千万不要碰.mp4,52.872,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0571,男生听了秒心动高情商夸人术.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/男生听了秒心动高情商夸人术/男生听了秒心动高情商夸人术.mp4,50.573,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0572,男的会怀念三种类型的前任.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/男的会怀念三种类型的前任.mp4,44.967,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0573,直女撒娇话术也能达到撩人效果.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/直女撒娇话术也能达到撩人效果.mp4,59.867,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0574,真正的爱情到底是什么样子.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/真正的爱情到底是什么样子/真正的爱情到底是什么样子.mp4,21.78,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0575,真正让你成长的，根本不是学校.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/真正让你成长的，根本不是学校.mp4,44.489,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0576,睡前别玩手机3招让婚姻甜到齁.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/睡前别玩手机3招让婚姻甜到齁.mp4,52.384,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0577,离不了又过不好这种婚姻像坐牢.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/离不了又过不好这种婚姻像坐牢.mp4,13.769,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0578,私密花园保养好魅力自然少不了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/私密花园保养好魅力自然少不了/私密花园保养好魅力自然少不了.mp4,31.115,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0579,细节看男人床品暴露一切.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/细节看男人床品暴露一切/细节看男人床品暴露一切.mp4,15.836,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0580,给不了价值的男人趁早远离.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/给不了价值的男人趁早远离.mp4,17.02,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0581,绝经更年期如何安稳度过.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/绝经更年期如何安稳度过.mp4,16.509,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0582,老公学会这三条，夫妻恩爱到白头.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/老公学会这三条，夫妻恩爱到白头.mp4,60.047,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0583,聊点‘坏’的亲密关系迅速升温.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/聊点‘坏’的亲密关系迅速升温.mp4,27.585,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0584,职场姐姐必看！让弟弟为你疯狂上头.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/职场姐姐必看！让弟弟为你疯狂上头.mp4,98.406,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0585,聪明女人拼自己健康开心才是赢家.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/聪明女人拼自己健康开心才是赢家/聪明女人拼自己健康开心才是赢家.mp4,15.72,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
